NSE_FO|35800,35800,NIFTY23DEC22600CE,,0.95,2023-12-28,22600.0,0.05,50,OPTIDX,CE,NSE_FO
NSE_FO|35801,35801,NIFTY23DEC22600PE,,1098.0,2023-12-28,22600.0,0.05,50,OPTIDX,PE,NSE_FO
NSE_FO|35803,35803,NIFTY23DEC22650CE,,0.9,2023-12-28,22650.0,0.05,50,OPTIDX,CE,NSE_FO
NSE_FO|35804,35804,NIFTY23DEC22650PE,,2656.8,2023-12-28,22650.0,0.05,50,OPTIDX,PE,NSE_FO
NSE_FO|36186,36186,NIFTY23DEC16500CE,,5026.15,2023-12-28,16500.0,0.05,50,OPTIDX,CE,NSE_FO
NSE_FO|36624,36624,BANKNIFTY24JAN47900CE,,969.5,2024-01-25,47900.0,0.05,15,OPTIDX,CE,NSE_FO
NSE_FO|36625,36625,BANKNIFTY24JAN47900PE,,719.15,2024-01-25,47900.0,0.05,15,OPTIDX,PE,NSE_FO
NSE_FO|36688,36688,NIFTY25DEC19500CE,,3672.95,2025-12-24,19500.0,0.05,50,OPTIDX,CE,NSE_FO
NSE_FO|37110,37110,BANKNIFTY24JAN48800CE,,550.05,2024-01-25,48800.0,0.05,15,OPTIDX,CE,NSE_FO
NSE_FO|37117,37117,BANKNIFTY24JAN48800PE,,1183.1,2024-01-25,48800.0,0.05,15,OPTIDX,PE,NSE_FO
NSE_FO|37303,37303,NIFTY24JAN22100CE,,144.9,2024-01-25,22100.0,0.05,50,OPTIDX,CE,NSE_FO
NSE_FO|37304,37304,NIFTY24JAN22100PE,,594.9,2024-01-25,22100.0,0.05,50,OPTIDX,PE,NSE_FO
NSE_FO|37322,37322,NIFTY24JAN22150CE,,131.4,2024-01-25,22150.0,0.05,50,OPTIDX,CE,NSE_FO
NSE_FO|37323,37323,NIFTY24JAN22150PE,,639.25,2024-01-25,22150.0,0.05,50,OPTIDX,PE,NSE_FO
NSE_FO|37720,37720,NIFTY23DEC23000CE,,0.75,2023-12-28,23000.0,0.05,50,OPTIDX,CE,NSE_FO
NSE_FO|37721,37721,NIFTY23DEC23000PE,,1532.0,2023-12-28,23000.0,0.05,50,OPTIDX,PE,NSE_FO
NSE_FO|37722,37722,NIFTY24JUN23000CE,,500.05,2024-06-27,23000.0,0.05,50,OPTIDX,CE,NSE_FO
NSE_FO|37723,37723,NIFTY24JUN23000PE,,1236.7,2024-06-27,23000.0,0.05,50,OPTIDX,PE,NSE_FO
NSE_FO|37724,37724,NIFTY24DEC23000CE,,1043.4,2024-12-26,23000.0,0.05,50,OPTIDX,CE,NSE_FO
NSE_FO|37748,37748,NIFTY24DEC23000PE,,1190.0,2024-12-26,23000.0,0.05,50,OPTIDX,PE,NSE_FO
NSE_FO|37749,37749,NIFTY25JUN23000CE,,2003.65,2025-06-26,23000.0,0.05,50,OPTIDX,CE,NSE_FO
NSE_FO|37752,37752,NIFTY23DEC20000CE,,1473.05,2023-12-28,20000.0,0.05,50,OPTIDX,CE,NSE_FO
NSE_FO|37753,37753,NIFTY23DEC20000PE,,1.55,2023-12-28,20000.0,0.05,50,OPTIDX,PE,NSE_FO
NSE_FO|37755,37755,NIFTY23DEC13000CE,,8481.0,2023-12-28,13000.0,0.05,50,OPTIDX,CE,NSE_FO
NSE_FO|37756,37756,NIFTY23DEC13000PE,,0.65,2023-12-28,13000.0,0.05,50,OPTIDX,PE,NSE_FO
NSE_FO|37757,37757,NIFTY24JUN20000CE,,2354.3,2024-06-27,20000.0,0.05,50,OPTIDX,CE,NSE_FO
NSE_FO|37758,37758,NIFTY24JUN20000PE,,251.3,2024-06-27,20000.0,0.05,50,OPTIDX,PE,NSE_FO
NSE_FO|37794,37794,NIFTY25JUN23000PE,,4327.05,2025-06-26,23000.0,0.05,50,OPTIDX,PE,NSE_FO
NSE_FO|37795,37795,NIFTY25DEC23000CE,,2043.0,2025-12-24,23000.0,0.05,50,OPTIDX,CE,NSE_FO
NSE_FO|37796,37796,NIFTY25DEC23000PE,,4249.5,2025-12-24,23000.0,0.05,50,OPTIDX,PE,NSE_FO
NSE_FO|37797,37797,NIFTY25DEC13000PE,,400.0,2025-12-24,13000.0,0.05,50,OPTIDX,PE,NSE_FO
NSE_FO|37799,37799,NIFTY26JUN23000CE,,2645.65,2026-06-25,23000.0,0.05,50,OPTIDX,CE,NSE_FO
NSE_FO|37802,37802,NIFTY26JUN13000PE,,45.25,2026-06-25,13000.0,0.05,50,OPTIDX,PE,NSE_FO
NSE_FO|37805,37805,NIFTY26JUN23000PE,,4171.75,2026-06-25,23000.0,0.05,50,OPTIDX,PE,NSE_FO
NSE_FO|37806,37806,NIFTY26DEC23000CE,,2020.0,2026-12-31,23000.0,0.05,50,OPTIDX,CE,NSE_FO
NSE_FO|37810,37810,NIFTY26DEC23000PE,,1043.6,2026-12-31,23000.0,0.05,50,OPTIDX,PE,NSE_FO
NSE_FO|38297,38297,BANKNIFTY24JAN48900CE,,519.2,2024-01-25,48900.0,0.05,15,OPTIDX,CE,NSE_FO
NSE_FO|38298,38298,BANKNIFTY24JAN48900PE,,1212.05,2024-01-25,48900.0,0.05,15,OPTIDX,PE,NSE_FO
NSE_FO|38312,38312,NIFTY24DEC20000CE,,3014.5,2024-12-26,20000.0,0.05,50,OPTIDX,CE,NSE_FO
